  File "H:\myapp\repository\department_repository.py", line 78, in create_department
    cursor.execute(query, (parent_id, department_name, department_note))
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\cursor_cext.py", line 353, in execute
    self._connection.cmd_query(
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\opentelemetry\context_propagation.py", line 97, in wrapper
    return method(cnx, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\connection_cext.py", line 781, in cmd_query
    raise get_mysql_exception(
mysql.connector.errors.IntegrityError: 1062 (23000): Duplicate entry 'Â' for key 'uq_departments_department_name'
2025-12-20 11:15:14,871 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:14,871 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:25,887 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:25,887 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:28,267 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:28,267 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:30,314 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:30,314 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:31,912 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:31,920 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:39,190 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:39,190 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:46,016 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:46,032 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:50,158 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:50,167 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:54,893 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:54,893 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:16:00,781 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:16:00,781 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:16:06,497 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:16:06,512 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:16:16,927 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:16:16,927 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:16:27,194 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:16:27,202 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:16:40,354 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:16:40,354 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:16:51,657 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:16:51,657 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:01,358 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:01,358 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:11,090 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:11,090 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:17,471 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:17,487 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:26,809 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:26,809 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:41,622 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:41,622 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:43,584 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:43,584 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:45,407 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:45,407 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:49,843 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:49,843 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:51,747 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:51,747 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:53,733 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:53,733 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:55,639 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:55,655 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:57,270 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:57,271 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:58,940 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:58,940 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:17:59,750 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:07,177 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:07,184 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:12,194 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:12,194 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:20,003 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:20,003 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:25,052 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:25,063 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:33,435 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:33,451 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:43,533 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:43,548 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:57,468 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:18:57,484 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:19:02,262 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:19:02,268 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:19:06,786 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:19:40,680 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:21:57,839 - __main__ - INFO - Khởi động ứng dụng...
2025-12-20 11:21:57,879 - ui.controllers.header_controllers - DEBUG - HeaderController đã bind signal
2025-12-20 11:21:57,879 - ui.controllers.header_controllers - INFO - Chuyển tab header: khai_bao
2025-12-20 11:21:57,879 - ui.controllers.header_controllers - DEBUG - Số nút ribbon: 7
2025-12-20 11:21:58,015 - __main__ - INFO - Ứng dụng đã sẵn sàng.
2025-12-20 11:21:58,880 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:22:00,297 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:22:56,183 - __main__ - INFO - Khởi động ứng dụng...
2025-12-20 11:22:56,215 - ui.controllers.header_controllers - DEBUG - HeaderController đã bind signal
2025-12-20 11:22:56,215 - ui.controllers.header_controllers - INFO - Chuyển tab header: khai_bao
2025-12-20 11:22:56,215 - ui.controllers.header_controllers - DEBUG - Số nút ribbon: 7
2025-12-20 11:22:56,329 - __main__ - INFO - Ứng dụng đã sẵn sàng.
2025-12-20 11:22:57,587 - ui.controllers.company_controllers - INFO - Mở dialog Thông tin công ty
2025-12-20 11:22:57,629 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:22:57,629 - ui.controllers.company_controllers - DEBUG - Load company thành công
2025-12-20 11:22:59,892 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:23:03,278 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:23:04,598 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:23:05,105 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:23:05,647 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:23:06,306 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:23:07,471 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:23:11,059 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:23:12,584 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:23:14,965 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:23:16,201 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:23:16,711 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:23:17,772 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 13:58:32,748 - __main__ - INFO - Khởi động ứng dụng...
2025-12-20 13:58:32,786 - ui.controllers.header_controllers - DEBUG - HeaderController đã bind signal
2025-12-20 13:58:32,786 - ui.controllers.header_controllers - INFO - Chuyển tab header: khai_bao
2025-12-20 13:58:32,786 - ui.controllers.header_controllers - DEBUG - Số nút ribbon: 7
2025-12-20 13:58:32,913 - __main__ - INFO - Ứng dụng đã sẵn sàng.
2025-12-20 13:58:34,335 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 14:14:30,777 - __main__ - INFO - Khởi động ứng dụng...
2025-12-20 14:14:30,820 - ui.controllers.header_controllers - DEBUG - HeaderController đã bind signal
2025-12-20 14:14:30,820 - ui.controllers.header_controllers - INFO - Chuyển tab header: khai_bao
2025-12-20 14:14:30,821 - ui.controllers.header_controllers - DEBUG - Số nút ribbon: 7
2025-12-20 14:14:30,938 - __main__ - INFO - Ứng dụng đã sẵn sàng.
2025-12-20 14:14:32,369 - ui.controllers.header_controllers - INFO - Chuyển tab header: ket_noi
2025-12-20 14:14:32,369 - ui.controllers.header_controllers - DEBUG - Số nút ribbon: 4
2025-12-20 14:14:33,224 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 14:14:33,224 - repository.device_repository - ERROR - Lỗi list_devices
Traceback (most recent call last):
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\connection_cext.py", line 772, in cmd_query
    self._cmysql.query(
_mysql_connector.MySQLInterfaceError: Table 'hr_attendance.devices' doesn't exist

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "H:\myapp\repository\device_repository.py", line 40, in list_devices
    cursor.execute(query)
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\cursor_cext.py", line 353, in execute
    self._connection.cmd_query(
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\opentelemetry\context_propagation.py", line 97, in wrapper
    return method(cnx, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\connection_cext.py", line 781, in cmd_query
    raise get_mysql_exception(
mysql.connector.errors.ProgrammingError: 1146 (42S02): Table 'hr_attendance.devices' doesn't exist
2025-12-20 14:14:33,228 - ui.controllers.device_controllers - ERROR - Không thể tải danh sách thiết bị
Traceback (most recent call last):
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\connection_cext.py", line 772, in cmd_query
    self._cmysql.query(
_mysql_connector.MySQLInterfaceError: Table 'hr_attendance.devices' doesn't exist

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "H:\myapp\ui\controllers\device_controllers.py", line 45, in refresh
    models = self._service.list_devices()
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "H:\myapp\services\device_services.py", line 50, in list_devices
    rows = self._repo.list_devices()
           ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "H:\myapp\repository\device_repository.py", line 40, in list_devices
    cursor.execute(query)
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\cursor_cext.py", line 353, in execute
    self._connection.cmd_query(
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\opentelemetry\context_propagation.py", line 97, in wrapper
    return method(cnx, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\connection_cext.py", line 781, in cmd_query
    raise get_mysql_exception(
mysql.connector.errors.ProgrammingError: 1146 (42S02): Table 'hr_attendance.devices' doesn't exist
2025-12-20 14:16:44,663 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 14:16:44,663 - repository.device_repository - ERROR - Lỗi list_devices
Traceback (most recent call last):
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\connection_cext.py", line 772, in cmd_query
    self._cmysql.query(
_mysql_connector.MySQLInterfaceError: Table 'hr_attendance.devices' doesn't exist

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "H:\myapp\repository\device_repository.py", line 40, in list_devices
    cursor.execute(query)
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\cursor_cext.py", line 353, in execute
    self._connection.cmd_query(
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\opentelemetry\context_propagation.py", line 97, in wrapper
    return method(cnx, *args, **kwargs)
